sal_9_lc1vs0_iate,prof_al
14604.222855989388,5.199828473677943
16079.616100807285,9.972500710882604
14825.567995479241,15.3398888031624
5201.377158654619,4.202088819305654
21034.78778904156,6.634496340496886
6678.253010518831,4.774020377092698
10124.59420540467,15.28429555509485
14547.57972084966,11.93528310010809
7621.9251257278065,16.2401455468251
10938.560990733053,13.528772408744375
-7626.9503287332445,4.558770137425667
17834.569626340344,17.25371450774734
17021.09852064174,13.477180792474709
11501.567155469642,5.844777126963486
15927.887500681567,7.601526697287597
22472.476251307304,14.0776378051572
9170.391222507807,14.857835296222223
-1553.7421135216355,17.949696992028777
5482.390842011305,16.727012275144972
3745.205947594829,11.713334595702674
-5959.504952518336,12.776524669721166
11381.986633182374,17.013925080035023
-3174.720565017204,8.666842109846822
21864.91338534279,15.11366605291241
21560.337137737875,15.783582755202806
21910.031690306587,4.4822920087565405
-2480.583424573063,8.807148343048238
-6690.461006188954,10.856385245915352
10364.222075229838,5.068244989985891
-5269.930801498534,14.957066506343072
16500.722567894707,10.71612012586223
17341.191844798832,15.172429968889086
6084.983302038243,10.817314626104004
14874.798803847865,16.004217193077253
13073.969859904202,12.19167338268177
4592.100608854642,5.778198923238849
16067.118553037686,7.677540104410807
14996.558461278419,15.172962256158666
-5493.981369838662,9.192573852018228
13282.413706957246,9.153353147604026
18679.652262102394,12.645720268156488
21383.322865717877,5.389155891860705
12793.952524843946,17.794495433776333
14240.1236127405,13.84187704621014
13597.84610081318,10.248717798493946
16536.69453439193,12.604926070500095
8765.860425876326,17.531750531914025
17302.496039799204,12.14500536114396
11936.976773062375,10.129719679509446
19125.285058552745,13.37446026677708
11743.702278590508,11.954153957643742
8077.346425802847,13.884474580134546
543.001063671225,16.9882955389471
20579.993573892727,16.772582396058425
-9516.815142135156,12.851085094944375
7408.780771611771,12.381906472780384
-7338.309339158059,14.292152258717186
13779.607264057144,10.262430713167742
15025.24469332898,7.810027123458474
18797.848373685385,12.64975448622513
2816.7265652542665,15.350115924058713
6915.251453791091,15.355151032563809
22524.368893156032,12.82012091140108
17405.56963668079,18.39196656034227
-1702.900218182629,10.464441985110302
15350.616403885815,12.251114743177151
1693.5251232992878,7.871148225823708
5289.6181060459185,9.156795386091188
9964.215904891891,8.809114913979647
15655.176582056596,15.520657526881095
-7976.259704017433,18.446746317946246
-6528.332709147728,4.563001207730723
18192.43727771492,13.53764428322824
3436.902125555922,10.177996385227257
20757.52314291689,18.27967031457033
18116.36001170434,11.176771846730755
14844.840718117943,10.015698583614524
5904.617780932573,5.372236861658555
5160.210920379754,8.401776702279598
-8393.854103662597,7.913606763763119
18103.105807743053,9.272629485295424
17688.132435578154,5.995737467203908
10115.904345092884,5.77557631519888
16175.758331746942,13.751636004962364
10655.994556523656,8.678050735931455
12734.979635201418,15.80033488792717
12396.515649788571,15.014704994338096
5239.750802811435,8.121364194918598
-7881.849121757597,4.7195546145621154
9407.949748130904,15.13530313313607
-5894.391762775055,17.496355373355208
5505.874120468473,13.193079316043622
20680.872550816883,5.937265846128759
13322.566466515917,16.01097453772138
14094.67541000489,18.93672503468628
-11745.961794403962,16.848849053736792
14820.12726077398,9.94678043353354
-393.38641819385066,6.950486302819106
8120.3959626629985,7.765976173923645
9741.010677434862,12.374641903823068
12359.903522189827,11.131305894680246
19492.12985465266,18.167455364190264
7831.451035368693,14.451927237061268
14393.045282322444,11.43911395523176
