sal_3_lc1vs0_iate,emplx1_4
-28071.003761016742,2.0
-17891.61093105658,1.0
-36968.07846133459,1.0
-32664.875634676664,2.0
-24919.423056300082,2.0
-32682.538634184843,2.0
-24849.0875427803,1.0
-39608.52793380992,3.0
-34984.97851883473,1.0
-36237.68102962763,1.0
-23241.93851241688,2.0
-27444.40963755038,1.0
-25938.6965319838,2.0
-31199.801290097446,2.0
-34723.26465777555,1.0
-18471.570013838013,2.0
-42280.470093898366,2.0
-17913.594069061954,1.0
-27493.47062633097,2.0
-23192.58399966367,1.0
-37752.26779892478,2.0
-30693.74114693883,2.0
-36892.4013447574,1.0
-33696.52767408475,1.0
-18442.609872250054,2.0
-38418.22387978765,1.0
-31963.483468160914,2.0
-34877.516060706585,1.0
-35290.17062706159,2.0
-32476.74290729066,2.0
-30616.374450928357,2.0
-34647.28891888666,2.0
-33061.213107897085,1.0
-29057.37400406581,1.0
-21068.84535140366,2.0
-17575.812682008152,3.0
-25212.15298406355,1.0
-38080.5035134261,2.0
-22942.693226509717,2.0
-24760.2346057791,1.0
-34709.36843492355,1.0
-17915.76375081833,1.0
-23427.35649846709,2.0
-29070.11522799089,1.0
-17886.315416282283,2.0
-33275.626041094816,1.0
-24006.829376251815,1.0
-25554.574955855285,2.0
-24224.415489344843,2.0
-21333.198457211998,1.0
-22009.954081092168,2.0
-34754.24767713183,2.0
-30649.285695407012,2.0
-32986.835201477974,3.0
-20256.7749476355,2.0
-23623.065799753058,1.0
-24689.740143444935,2.0
-33936.338523897815,1.0
-21269.220986163986,2.0
-37336.14375178324,1.0
-22526.200121738504,2.0
-22051.342599426498,1.0
-26243.864325358816,2.0
-18562.648331024502,2.0
-32913.62112949886,1.0
-17674.869043880237,2.0
-26601.30009505263,2.0
-18514.4970995372,2.0
-25259.082420840226,2.0
-25068.122544005317,2.0
-38977.444741600506,1.0
-25820.021141527985,1.0
-22013.402940970456,2.0
-20822.390409869608,2.0
-35378.94307401112,2.0
-25329.02139945986,2.0
-30313.7534128695,2.0
-22226.462815991228,2.0
-17444.87180740919,2.0
-37110.56363985046,2.0
-24493.355656682455,2.0
-21869.369507172276,2.0
-38945.781851142834,2.0
-34987.37555714977,2.0
-18773.220144242237,2.0
-36238.94815111169,2.0
-24266.063596666965,1.0
-32451.996380350734,1.0
-17334.95812699714,3.0
-35496.41058386402,2.0
-18462.876762015218,1.0
-27451.76774657752,1.0
-27079.627339022416,1.0
-23802.95836043591,1.0
-18491.7308667046,2.0
-25132.743881390958,1.0
-20701.58260677899,2.0
-17789.905174184576,1.0
-29276.219377578644,2.0
-36961.5106236513,2.0
-32805.599476486736,2.0
-26439.972838756,2.0
-24753.86074783334,1.0
-20227.706802155597,1.0
-23127.90179543617,2.0
-17701.08664868333,2.0
-34416.02832771565,2.0
-23478.312170131496,1.0
-21691.286935117936,1.0
-32698.059692142608,3.0
-35706.34005665175,2.0
-35149.46380136164,2.0
-30448.638058849236,1.0
-25119.487472463334,1.0
-34237.1604997412,3.0
-23148.320034080767,2.0
-25761.346937382936,2.0
-34805.71697828488,2.0
-20107.99219900868,1.0
-17202.44134722533,2.0
-32874.86320840819,2.0
-21744.532908116515,2.0
-25273.696978401334,2.0
-19242.199049796043,1.0
-24128.892853202924,2.0
-19283.219211541338,2.0
-26066.680832125876,2.0
-25507.147946030986,1.0
-39399.36405759977,2.0
-30360.27372117505,1.0
-32898.2975828053,1.0
-17537.70214589737,2.0
-24900.25386992314,1.0
-22392.133888048484,2.0
-36718.11214457244,2.0
-37678.47782772429,1.0
-26690.28092355222,2.0
-21874.785450525436,2.0
-18067.22320989865,2.0
-34866.54505056031,2.0
-36307.314854217606,1.0
-25812.37642133978,1.0
-22144.8905134423,2.0
-25843.690485039326,1.0
-33913.00038019742,2.0
-36926.498184728014,2.0
-26305.689626863154,2.0
-18792.031828192296,2.0
-24905.563975407375,2.0
-18886.715862897196,2.0
-17521.852886655863,2.0
-24116.842464143752,1.0
-36341.244431400926,1.0
-31683.626805239124,2.0
-26466.56054938744,1.0
-34894.110940826584,3.0
-18353.060944136185,2.0
-41441.66548486245,2.0
-36518.54059165359,1.0
-35983.31885410655,2.0
-26816.02226007514,2.0
-26132.35590717543,3.0
-18316.004572817703,2.0
-25335.56607605842,1.0
-21356.61465732049,1.0
-29374.048794754457,2.0
-17980.248719454623,2.0
-34716.600026082204,2.0
-28705.873849508476,1.0
-17163.960131867065,3.0
-33764.539089290556,1.0
-30230.148981134575,1.0
-20644.39286795048,1.0
-22575.229053067054,1.0
-17631.706560950955,1.0
-24147.61727699176,2.0
-19761.355095019688,1.0
-31544.55330072662,2.0
-32361.32328538914,2.0
-29274.168929720545,1.0
-25935.36642839972,2.0
-18136.28493208431,1.0
-25492.894747654223,2.0
-33936.573621889176,2.0
-30415.713194033462,3.0
-25003.71628657911,1.0
-36035.29389754518,1.0
-27242.561561761817,2.0
-41479.08226835527,2.0
-27187.18589503308,1.0
-18452.82461211901,1.0
-24751.94282283999,1.0
-26130.510779230066,1.0
-33822.29369096772,2.0
-18073.115127038865,1.0
-19463.94079721804,2.0
-28329.390757315214,1.0
-26580.837091609206,1.0
-32904.84396943875,1.0
-19029.08586459958,2.0
-24675.15583652343,2.0
-29484.03580639181,2.0
-25461.665289216773,2.0
-36898.61615597461,2.0
-26301.88479942886,2.0
-25010.618523132947,2.0
-23570.80402604332,2.0
-30778.59093845683,1.0
-30214.232316020796,2.0
-34317.8335452274,2.0
-17949.11597805058,2.0
-35502.804290272405,1.0
-22564.218240994596,2.0
-35931.88495352515,1.0
-31378.446975434606,2.0
-42286.63748797544,1.0
-28788.631550486294,2.0
-25396.206481477275,2.0
-23225.1514791795,1.0
-17299.636408146398,2.0
-21573.656678768923,2.0
-17530.094928422885,2.0
-19778.85119318972,2.0
-21624.630437479886,2.0
-24522.84423781214,2.0
-32198.915432441056,1.0
-24635.26711609766,1.0
-18555.092400355723,1.0
-30571.083561528096,2.0
-19033.008106406367,2.0
-36494.97615830254,2.0
-29770.51108120612,1.0
-23835.504730948192,3.0
-17818.693815910534,1.0
-26525.57712517694,2.0
-18084.703073421068,2.0
-38872.13658918099,2.0
-19802.25899605776,2.0
-33365.769409657994,2.0
-17731.30447458861,2.0
-32630.960925794374,3.0
-23084.82382318005,1.0
-23787.130639900257,1.0
-28696.97597234614,2.0
-32935.41539692089,2.0
-33751.15715841043,1.0
-36119.09699775557,1.0
-25124.41823794411,2.0
-34013.52078562308,2.0
-19594.028386331964,2.0
-25455.94659066482,1.0
-22854.775492687666,2.0
-33032.71822711694,2.0
-24572.634618148066,1.0
-37687.24745728156,2.0
-33998.90177186264,2.0
-20884.831315002935,2.0
-33178.22024994253,2.0
-32137.492088565334,1.0
-29880.04192414856,1.0
-24412.60705751428,2.0
-22609.455302892267,1.0
-21484.58934029586,2.0
-20062.50514532026,2.0
-32825.202434740015,2.0
-17609.67146824926,2.0
-32959.536362545885,2.0
-34106.015386877145,1.0
-17579.058562945535,1.0
-34715.52990178959,1.0
-31252.77683493078,2.0
-17618.620948089723,2.0
-26761.280329084286,2.0
-34387.215873399815,2.0
-20459.62187704407,1.0
-29944.062365282258,2.0
-30743.102935364223,1.0
-25461.193396125534,2.0
-22665.641345228672,1.0
-17473.0203045806,2.0
-18616.642639030746,2.0
-24313.36159596997,2.0
-35589.95788552379,2.0
-36046.14156860221,2.0
-18863.121302795458,1.0
-40507.853149903516,1.0
-27711.93686198013,2.0
-35126.665999422214,2.0
-27266.257262209358,1.0
-20116.768748497903,2.0
-17387.37716238408,2.0
-24897.009839548242,1.0
-24655.785052188246,2.0
-24101.97108824407,1.0
-29986.44957987072,2.0
-19332.196003944628,2.0
-37307.94447752933,2.0
-23404.571049925966,2.0
-39809.504887387215,2.0
-17677.659977122465,2.0
-34732.66796817338,1.0
-33708.9261707615,2.0
-24139.64286436341,1.0
-23921.319329181035,2.0
-36109.4955108742,2.0
-28596.546451473914,1.0
-24707.57311066392,2.0
-22650.75181510007,2.0
-31885.012558933588,2.0
-23581.45642824859,2.0
-36919.71518055411,2.0
-17618.22990900975,2.0
-34210.54299761556,1.0
-19801.568810211662,3.0
-22466.036399154356,3.0
-27172.759944399346,2.0
-18819.67417818951,2.0
-39706.760581886694,2.0
-25286.133677130725,1.0
-35942.10281450919,2.0
-30914.35968658357,2.0
-27527.76095554225,2.0
-21829.411010731877,2.0
-36847.81384865327,2.0
-34520.72765232827,3.0
-34241.209561541036,1.0
-17604.725220364104,2.0
-35634.78098143684,2.0
-34988.63431742631,1.0
-37448.220849940844,1.0
-35050.7286445209,2.0
-18472.162804837026,2.0
-20175.838665188057,1.0
-25088.97700855347,1.0
-28501.482457040365,1.0
-21215.892219495254,1.0
-25307.39263014254,1.0
-17395.08944927926,2.0
-23648.334065412535,2.0
-26699.043120893686,1.0
-34650.22762528502,2.0
-37081.776918817784,2.0
-35008.69336333813,2.0
-21494.98045874723,2.0
-19707.0383657536,2.0
-32946.039767149225,2.0
-26811.246120324802,1.0
-25939.834362483387,1.0
-43293.55331134655,2.0
-38746.531586906785,1.0
-19712.44892829462,2.0
-20708.17669256772,2.0
-34796.94150919408,2.0
-24029.526675970104,2.0
-24424.690401769578,1.0
-30815.33397849798,2.0
-18721.427673525868,2.0
-26679.859139002736,1.0
-27010.367696171263,2.0
-33294.10264814916,2.0
-16981.276607883054,2.0
-26433.84005231808,1.0
-29531.491299710946,2.0
-17383.662134733167,2.0
-21958.368807681385,2.0
-25599.815853821692,1.0
-27999.832586311906,1.0
-40385.823395904124,1.0
-21690.98233011909,1.0
-25548.958423460965,2.0
-34997.68873704212,2.0
-22145.16663345766,2.0
-19758.422732085714,2.0
-38252.83046261956,1.0
-19300.73773175248,2.0
-26436.57552633443,1.0
-20673.263692339995,2.0
-19951.06345013339,2.0
-35362.97086273062,1.0
-31740.683361678253,1.0
-33128.80720064634,1.0
-29686.37644737171,2.0
-25623.612935460318,1.0
-35106.82915890115,2.0
-29011.043682968913,1.0
-18396.1326928758,2.0
-38080.16961396391,1.0
-35180.542790453954,1.0
-28194.779739025333,2.0
-17549.665956852616,2.0
-20163.239848865014,1.0
-25686.386523996604,1.0
-35012.659343043655,1.0
-36442.35832349646,1.0
-18765.446169913987,1.0
-23862.652591469254,1.0
-27325.43369958845,1.0
-26213.207944316884,2.0
-26010.738821441613,2.0
-17745.509084510326,2.0
-35098.298343057475,1.0
-19978.33955494459,1.0
-25415.01338650564,2.0
-37909.15725708405,2.0
-24054.007275900207,2.0
-28602.796728645735,2.0
-32174.157229375447,2.0
-32251.873581455144,2.0
-22958.16402967317,2.0
-24068.974542487194,2.0
-22954.227346275737,2.0
-35613.846454469945,1.0
-28487.090765424946,1.0
-26336.199817526114,2.0
-28344.99271002582,1.0
-36307.70481912358,1.0
-28175.61775982705,1.0
-26384.49296410296,1.0
-36864.944170117014,1.0
-22676.26148481606,2.0
-38787.787423290414,1.0
-33521.69688178958,2.0
-34749.777185374216,3.0
-31103.140693889956,1.0
-36104.318743561525,2.0
-18389.90730903792,2.0
-27786.575745369955,1.0
-24417.79910580995,1.0
-27723.731249867036,1.0
-18457.1582553556,2.0
-27660.009839060793,3.0
-19944.43167668893,2.0
-19140.06317663067,2.0
-25219.928818753782,2.0
-33582.90594391509,1.0
-24251.928524319337,1.0
-26944.198079423233,2.0
-22614.97611419047,1.0
-20941.37934222492,2.0
-33123.70420981537,2.0
-21611.943238763797,2.0
-18888.700368399866,1.0
-18105.90124052671,1.0
-33143.25643072874,2.0
-21103.291934927922,3.0
-33918.926062096565,2.0
-29942.187934270478,2.0
-37872.29656412477,3.0
-27385.19770832562,2.0
-24848.804290824868,2.0
-29066.024469622476,1.0
-24216.689216258572,3.0
-31107.1527278501,2.0
-18969.209070141707,2.0
-17790.916132332262,2.0
-32444.421302603074,2.0
-36195.69875443536,1.0
-18835.805097211305,3.0
-36100.573607526254,2.0
-34668.27698094523,2.0
-17436.18166579213,3.0
-19181.478264755628,1.0
-26803.74823037356,1.0
-28067.67565833294,2.0
-29525.438813137112,2.0
-19918.57941362593,1.0
-35931.116300247006,2.0
-25724.1655294737,1.0
-38314.80774335323,1.0
-32371.13321357262,2.0
-23105.31333678645,3.0
-24113.30660581074,2.0
-33200.44128734111,1.0
-17658.285832647958,2.0
-17704.32678900217,1.0
-27425.68466344793,1.0
-31677.617627607066,1.0
-34669.57531613232,2.0
-18435.50528496958,2.0
-23356.8340546504,1.0
-38935.686132351795,1.0
-24118.257876837517,2.0
-26767.137930573284,2.0
-21175.960464042633,2.0
-32762.59513289704,2.0
-22056.102048475717,1.0
-24142.012795770956,2.0
-28838.35670904736,2.0
-18451.76875417393,2.0
-24806.121280159517,1.0
-31088.441261431355,1.0
-19364.77130005582,2.0
-32325.07764735805,3.0
-24985.26461580403,2.0
-35723.75845686643,1.0
-24686.201751215798,1.0
-20705.161843518486,2.0
-36525.499264091784,1.0
-35416.6863433362,2.0
-25616.286324443445,2.0
-29432.626217339137,1.0
-25805.000403055114,2.0
-26545.708787397067,2.0
-42753.144412167385,2.0
-22718.998759994603,2.0
-36605.396351412885,2.0
-26724.148144679704,2.0
-36303.05974067643,1.0
-24161.525315424667,2.0
-20343.344496031383,2.0
-25256.300757765624,1.0
-35344.75669651313,1.0
-24275.779004083633,3.0
-18093.438413282307,2.0
-39008.42690970941,1.0
-19124.497347839937,1.0
-25132.442507113214,2.0
-28630.397877006224,1.0
-19675.99038311179,2.0
-17406.557356112084,2.0
-33451.62464669669,2.0
-23067.660176909638,2.0
-21648.92747720522,2.0
-32231.9974170036,2.0
-34755.72111029891,1.0
-34966.403034349256,2.0
-42694.38275784104,1.0
-31733.338240989182,1.0
-25396.08430128535,2.0
-35456.50939287542,1.0
-18972.939135323366,2.0
-23764.207152032002,2.0
-18067.794718898007,1.0
-34244.80643361583,1.0
-36264.339947431065,1.0
-39551.08896230649,2.0
-33619.97752995255,1.0
-26671.023610020806,2.0
-24236.169325693998,1.0
-21139.857204837765,2.0
-23105.166951474024,2.0
-21489.384878185352,2.0
-25914.91433822838,2.0
-18753.4292738298,1.0
-22577.98861462762,2.0
-17757.935126684326,2.0
-25239.065683327062,2.0
-36139.45687137703,1.0
-34270.73521007307,1.0
-33254.97175618129,2.0
-34009.07061766925,2.0
-18192.18684880226,1.0
-17592.40727228862,1.0
-34048.70003509306,2.0
-17870.232866216684,1.0
-31264.525356226175,1.0
-33274.11512633281,1.0
-31087.478998430226,1.0
-22020.193318990547,2.0
-23420.03738484399,2.0
-39700.611847363965,3.0
-25983.32240353884,2.0
-33904.7079755013,1.0
-17083.40330836444,2.0
-25099.924909608646,2.0
-17750.463132470668,2.0
-22205.68153181037,1.0
-28389.591236917382,2.0
-36241.97391578983,2.0
-19185.085513769558,2.0
-23321.520442257606,2.0
-38067.940273424785,1.0
-33049.963436614984,1.0
-32067.872016831905,2.0
-38220.971187633906,1.0
-20920.02148246133,2.0
-26658.706408535618,2.0
-30733.40036943586,2.0
-33340.89874726413,2.0
-31446.91981353916,2.0
-24400.79772675352,2.0
-17889.921291531653,1.0
-25961.409973185982,1.0
-31406.866845067227,2.0
-36572.36686328147,1.0
-27948.63394486659,2.0
-20948.136446044005,2.0
-21355.27972268949,2.0
-25338.098528704642,2.0
-24175.797057639596,2.0
-17380.998062906223,1.0
-32380.928071780254,2.0
-32910.69293601009,1.0
-19222.163456404327,2.0
-22464.650035197235,2.0
-25188.82600432389,2.0
-35916.538540183086,1.0
-18125.99871806841,2.0
-21227.115071712888,1.0
-33000.13901524161,2.0
-25322.545800378273,3.0
-17727.66722572611,2.0
-33272.74861353423,2.0
-20661.77921759155,2.0
-20478.508644786933,1.0
-23898.46928469595,2.0
-36306.605063766016,2.0
-25963.65606883213,2.0
-29253.94655880826,2.0
-19373.008822681353,2.0
-32212.335593937292,1.0
-25515.888910702524,1.0
-35423.39779854621,1.0
-17912.176771216873,2.0
-38754.61466226069,2.0
-34467.881971916046,2.0
-17861.059815695815,2.0
-37576.33571536948,2.0
-18453.705973089487,2.0
-25877.506370769377,2.0
-34888.66787257914,2.0
-23816.485929545815,2.0
-29465.608796061402,1.0
-18849.230938715365,2.0
-36524.7318388516,1.0
-29111.673888402664,1.0
-26334.28683722322,1.0
-21395.826462736273,2.0
-26919.158473278938,2.0
-31020.919523216224,2.0
-32352.636760292786,1.0
-31826.67655627107,2.0
-25211.95862251335,3.0
-32602.814053988754,3.0
-31747.797445452255,2.0
-36044.47042386274,3.0
-20743.99437725888,1.0
-35063.53606718668,2.0
-18881.175582943528,2.0
-28715.707774701725,1.0
-24166.555939096033,1.0
-23582.979304592132,2.0
-35051.2666416024,1.0
-36804.985393147814,1.0
-31760.06886764383,2.0
-21405.12405873734,2.0
-35352.42416712672,1.0
-25228.127906206217,1.0
-35267.649341490265,1.0
-43037.563042220616,2.0
-23504.759247874303,2.0
-25852.126360298324,2.0
-24391.28176047441,2.0
-17678.53389463087,2.0
-23395.568343386643,1.0
-19147.896968026696,1.0
-32093.767805924483,2.0
-26787.5746259766,1.0
-26429.39400915708,1.0
-40535.528086319166,2.0
-28415.9847099093,2.0
-30314.628823638726,2.0
-20025.546864210348,1.0
-35615.587192033454,1.0
-22779.482252235633,2.0
-23999.99117799267,2.0
-38209.17496245527,3.0
-34138.47185775729,1.0
-34686.48819191771,2.0
-33634.00042088695,2.0
-27214.876101189562,2.0
-37067.16124188332,2.0
-25552.88204219329,1.0
-38313.1444965847,2.0
-31874.23691107917,2.0
-17711.528151070015,1.0
-37791.46451005355,1.0
-35945.80141825871,2.0
-18630.138232544417,2.0
-30609.632647892347,2.0
-20569.22575375579,1.0
-25797.535708788768,1.0
-26850.124477763344,2.0
-17816.123976251027,1.0
-25071.843670184793,1.0
-27447.89901024884,2.0
-40364.12405565431,1.0
-32503.89035793828,2.0
-22421.579743551607,1.0
-38888.82633719402,1.0
-30411.584182078477,2.0
-21136.38797420631,2.0
-21868.336495330095,1.0
-32876.97007723106,1.0
-31462.151853337316,2.0
-31573.440510342763,2.0
-17747.382768028107,1.0
-31664.720648848757,1.0
-23973.434490077623,1.0
-36795.13088579451,1.0
-29603.592543808947,1.0
-21746.929373148218,1.0
-30261.834579084592,2.0
-36423.170118140944,1.0
-32971.21543818504,2.0
-21684.163962211405,2.0
-38323.53102399076,1.0
-23538.85339104381,2.0
-32937.0025624822,2.0
-30531.36420032211,2.0
-29061.826518299837,1.0
-27588.034471690407,1.0
-24866.057472410095,2.0
-33980.961158224396,2.0
-25656.22529419791,2.0
-20926.878709607958,2.0
-34914.39338123901,1.0
-19971.087249614306,2.0
-28744.96210031536,2.0
-25103.3865458574,2.0
-19274.655493087485,2.0
-17494.601675434693,2.0
-29829.51834568448,1.0
-36591.62041551121,2.0
-25569.824839275796,1.0
-33837.707487851425,2.0
-25387.816914146882,1.0
-32942.817177665616,2.0
-34203.61267504356,1.0
-18774.010264190558,2.0
-23868.128906472302,2.0
-26086.451210745996,2.0
-29177.500344640644,2.0
-32516.05967224671,2.0
-18586.804122049492,1.0
-33359.495258897514,1.0
-24918.269221953105,2.0
-26582.059557075,1.0
-35153.99296325249,1.0
-26243.215037313188,1.0
-25997.88849745217,1.0
-25981.188986422305,2.0
-17680.81371158426,1.0
-25825.968381769788,2.0
-33445.143948248246,3.0
-26750.731383932827,2.0
-22589.876246238753,2.0
-33425.16791280943,2.0
-20670.428862426255,2.0
-18331.141517928496,2.0
-33846.83735974916,1.0
-34187.21085435474,2.0
-25379.468202314845,2.0
-20957.250550045275,3.0
-17331.26769988083,2.0
-17654.0032737023,2.0
-26731.380446668838,1.0
-33397.408568768646,1.0
-35637.01674056244,2.0
-22953.388472021878,2.0
-29427.011057022686,1.0
-33304.7865998801,2.0
-27620.214149706233,3.0
-24984.015329039772,1.0
-24391.813362852834,2.0
-36766.3517443265,1.0
-21084.80413087253,2.0
-24396.20464765968,1.0
-26461.488970400278,1.0
-29087.370914949475,1.0
-25762.447051833245,1.0
-19303.3035817267,1.0
-30378.25697833211,1.0
-38793.710568916926,2.0
-32044.592237028985,2.0
-38128.92167327918,2.0
-19073.141147115417,2.0
-32396.216307671508,2.0
-24893.07537522201,1.0
-17576.608669297933,2.0
-19313.662372709907,2.0
-32114.49938634842,2.0
-22675.661781197734,2.0
-26382.723217230276,3.0
-38743.66596969918,3.0
-24826.706952443128,3.0
-19917.193299401162,2.0
-35478.58565829905,1.0
-35052.37057854037,1.0
-17813.385388389695,2.0
-17621.07386789572,2.0
-24800.244970724503,2.0
-32804.19554961037,2.0
-20858.86517753289,2.0
-34812.46104442282,2.0
-28071.692196281394,2.0
-32823.54282784306,2.0
-24491.13713963092,1.0
-42201.948686394055,2.0
-31319.25711590206,1.0
-17046.493952735316,2.0
-26312.02368431257,3.0
-34503.34735576022,2.0
-21535.302650602534,1.0
-33614.17642510911,2.0
-31442.644951258022,1.0
-29210.12707010882,2.0
-19928.052926782064,2.0
-18427.26777855683,1.0
-30660.178900118754,2.0
-34670.33629053626,2.0
-21971.859233453935,1.0
-22161.414603475845,2.0
-19569.826274566483,1.0
-23937.99210248489,2.0
-23863.054983622926,2.0
-19037.658477352084,2.0
-17911.1469443595,2.0
-40185.94517566476,1.0
-19746.456535921145,2.0
-18538.240071768698,1.0
-39484.36136260111,1.0
-19278.34386945439,2.0
-25288.530528262043,1.0
-25076.947989604407,2.0
-17827.779484080587,1.0
-17738.999128735966,2.0
-21843.69481259409,2.0
-29864.230873094028,2.0
-18651.352346419375,2.0
-25641.94516839798,2.0
-37047.11633936605,1.0
-24077.384144302065,1.0
-21882.02687445801,2.0
-19138.132652528435,2.0
-27486.886993823944,2.0
-30243.573487228336,1.0
-31202.95676253335,2.0
-18099.40637818259,2.0
-26810.678253971684,2.0
