sal_4_lc2vs0_iate,reg_pro
-28535.172231885124,25.442805384741487
-40917.13740829805,24.48031723822925
-44591.066538154744,38.30479248816428
-37923.12325229703,27.23029492891736
-51122.46640613159,35.43969589984596
-31548.459746523833,36.021807982956105
-35663.34597895253,35.48794104479353
-41972.841910345756,35.48794104479353
-31427.028690725285,37.424879126959546
-47156.29780902894,23.634277318491872
-54747.63659342422,20.98878429639096
-55038.99336016357,26.28022836679576
-54676.773585503404,23.634277318491872
-41367.01032443427,39.70178544635895
-34213.711539315605,29.0419683726385
-61488.227276058344,33.9596994808174
-29835.02617894834,36.18644355251131
-52789.09592102513,33.190710519682085
-34254.5289345223,37.31673442662566
-57814.8754599909,22.876594638877435
-54910.79622200837,39.70178544635895
-31963.19833393193,36.3573875871551
-37411.57875055263,20.146641489655405
-57925.49012985357,38.77222685532345
-54445.00756092029,25.46180534860576
-56474.11990844553,25.442805384741487
-49035.35483489944,36.18644355251131
-30829.68078277779,30.518765731198098
-29248.39098124716,27.11781509568906
-56089.873288503746,35.48794104479353
-40173.4286178182,37.31673442662566
-56430.909560445056,24.48031723822925
-40281.273832859704,27.20170607688317
-47538.301047931134,36.59621121258517
-37994.677269861175,32.02921160100115
-44579.27798464421,38.061462197476885
-47370.97961319996,25.91532590252785
-49756.54464235258,27.66410460043495
-40560.257978838854,34.59482682258063
-46776.61427297699,24.75709700399736
-35096.53042632254,34.0840234334754
-58279.07053511053,24.82275449516596
-41475.553856966886,33.190710519682085
-51821.782680530145,24.82275449516596
-63527.46621359194,20.98878429639096
-47050.90368055856,25.442805384741487
-62965.798903149,34.87097908415335
-35743.08555459799,25.9568290114522
-27933.039364145487,36.895008747355305
-55568.480484376945,38.061462197476885
-29626.25440066765,36.36929448528463
-61826.126812041504,23.84441056974409
-36678.13369771808,37.21455824969987
-51612.365846686036,38.296041677123725
-41050.47917236137,30.93066410111383
-38133.06453706531,30.93066410111383
-58446.575793066884,30.88527758713494
-36131.054846936604,22.876594638877435
-41079.624503326355,33.9596994808174
-46824.461613743304,38.77222685532345
-35125.53409752616,24.48031723822925
-30016.070425212944,37.12391018969001
-60934.601831358275,23.634277318491872
-32243.323666887605,24.043591501893573
-36876.48912131248,39.689354456040704
-51599.339548852164,24.377349804657285
-29916.092198996696,36.66915348581493
-31970.34772429963,38.061462197476885
-32521.265106282655,30.93066410111383
-38920.67581527283,33.190710519682085
-33593.03679674781,33.2979334027342
-57369.13056636481,36.66915348581493
-51254.08875562181,33.465850046515826
-33874.16264491021,36.18644355251131
-54466.702262307095,38.59436571998607
-54601.56889291966,34.87097908415335
-40427.252974417665,33.9596994808174
-33988.67115430745,24.82275449516596
-32363.92825775478,36.66915348581493
-53189.278347801366,34.0840234334754
-57505.9649915076,39.70178544635895
-55961.07438819202,38.30479248816428
-36353.19063530809,25.975826758331387
-55594.107470133655,25.6381268714252
-38160.66499509002,29.199819087564737
-39092.374468980226,26.55757221818568
-28534.603771417736,34.78150641425992
-60926.40695925029,34.24810373671474
-30738.42412338712,39.16550782865332
-48997.06673777303,36.36929448528463
-40713.32395594462,38.14609730811835
-37210.78627016464,28.60821615898056
-52433.29962782524,32.14515376327497
-29320.038910881693,25.91532590252785
-51791.5460728734,26.28022836679576
-50230.975775071565,34.78150641425992
-42693.88824078468,38.14609730811835
-38615.83513788745,25.46180534860576
