sal_5_lc1vs0_iate,emplx1_4
-3513.256866762912,2.0
-9989.51186915928,1.0
-13382.944965331519,2.0
-21389.724762206322,1.0
-11758.275605579602,2.0
-19100.263322655494,2.0
-6242.692738933947,2.0
-10874.925238689526,2.0
-4129.8338974680755,1.0
-2596.7614304278686,1.0
-1086.7598052277945,2.0
-2887.402644716652,3.0
-6424.322779887732,1.0
-7835.83143178534,2.0
-2423.0265647891474,2.0
-2090.327217969132,1.0
-1650.8826955134682,1.0
-11588.97676852504,1.0
-14319.735197210255,2.0
-1184.8228576933507,1.0
-10630.152127146837,2.0
-3438.786554015467,1.0
-4041.421376712118,1.0
-6687.023831691961,2.0
-14454.607006213711,2.0
-4734.885674987725,1.0
-17955.702257149893,2.0
-3712.300545257418,2.0
-3253.506274047706,2.0
-13063.24342253177,3.0
-10105.650529150811,2.0
-2646.1694418109146,1.0
-945.998726484695,2.0
-3216.597459158531,1.0
-11214.495457371586,2.0
562.0227214579536,1.0
-4660.33154691372,2.0
-10652.437305047632,1.0
-14640.104054043744,2.0
-3278.789836188758,2.0
-3593.1129255839314,1.0
-1378.353035254715,2.0
-5383.323530804522,2.0
-16577.660370664562,2.0
-6035.0860944743545,2.0
-13306.99294220867,2.0
1282.0930186859987,1.0
-895.4255482932294,1.0
-9861.096318188434,2.0
-14449.518073712647,2.0
-359.49031673036734,2.0
-4370.2061422519655,2.0
-2754.691480296251,2.0
-5107.445476411393,2.0
-3976.12560495326,2.0
-15403.609459958532,2.0
-5156.614720654046,2.0
-4833.287929346809,2.0
-15437.34057349134,2.0
-16318.471846804154,2.0
-3409.2604148364517,2.0
-4739.117269303191,2.0
-4042.817789694872,1.0
-5205.589789780113,1.0
-4121.094435166221,3.0
-6533.300609403777,2.0
-3292.025134088034,1.0
-6064.273024828792,1.0
-14099.482965617866,1.0
-3393.597639191945,1.0
-9504.931781505566,2.0
-13062.811574666157,1.0
-4747.6442926940645,2.0
-1592.0873906145648,1.0
-15913.178206146846,2.0
-19436.659771559407,2.0
-16837.36866284563,2.0
-6276.741810780376,2.0
-8180.6378896687565,1.0
-11457.880855054631,1.0
-781.4556816971717,2.0
-2667.812659389481,2.0
-13104.771248879926,2.0
-10665.173419655195,1.0
-14296.56181542419,1.0
-9758.488127115183,3.0
-2750.906093148442,2.0
-6469.2445193924905,2.0
-5441.509169176774,1.0
-13599.701356621514,1.0
-4136.13600177582,3.0
-11604.125718343526,2.0
-4304.245793768739,2.0
-4330.072568825493,2.0
-3490.73510715522,1.0
-2075.3832241213286,2.0
-3254.2667459916283,2.0
-11112.708143403132,2.0
-6296.898415198479,2.0
-10192.005783543897,1.0
-17727.51690545312,2.0
-5012.679561102739,2.0
-5851.130895425837,2.0
-4035.6571233417944,1.0
-14816.066706769656,2.0
-3541.8141563497575,1.0
-6427.332189568377,1.0
-3233.1390493057415,2.0
-3411.4342215337892,1.0
-17123.447583290104,2.0
-1172.1130016023271,2.0
552.286057597561,1.0
-5655.806847844576,2.0
-10581.430701767214,2.0
-8830.358392823542,2.0
-14815.27737180389,2.0
-2398.1236783427194,1.0
-6263.18017822456,1.0
-12975.890850990038,2.0
-5679.533639377378,1.0
-2349.9636917536445,2.0
-10436.331630234665,2.0
-4508.205293029219,2.0
-4692.289544992702,2.0
-5379.539947228283,2.0
-4057.6713351638714,2.0
-2892.4590521762034,2.0
-12588.963599358947,1.0
-11477.6680872867,1.0
-5311.800841091539,2.0
-3779.1363941453064,1.0
-2806.506942162654,3.0
-16195.484778475562,2.0
-11373.359983035367,2.0
-1552.343685283191,1.0
-22425.572008234296,2.0
-14567.809379868382,2.0
-1311.870356166084,3.0
-15282.50631259432,2.0
-1369.39836538714,1.0
-5200.175723133261,1.0
-16920.956385632708,2.0
-5195.482995055705,2.0
-2495.3884848211383,2.0
-3843.6985231587496,1.0
-3196.9643544153687,3.0
-4406.749802497816,1.0
-3755.8618457899756,1.0
-6787.836274856381,1.0
-2823.9671317876023,1.0
-1071.9738005093304,1.0
-3946.8561827103895,2.0
-3561.8565698431676,1.0
-19537.889521173176,2.0
-18287.872415728132,2.0
-9172.138593969526,1.0
-983.8322342154679,2.0
-10880.117642593063,1.0
-6863.830262644018,2.0
-10002.905273157894,2.0
-6626.758999035115,3.0
-3499.2754850904985,1.0
-2129.106333199692,1.0
-5558.888108277298,2.0
-7645.6304189350885,2.0
-6183.445242883212,1.0
-1625.5582936830565,1.0
-1049.8327045402748,1.0
-7268.851903614444,1.0
-4387.6096241314335,2.0
-3615.2124805791777,1.0
-3117.165411001015,2.0
-4759.654593424342,1.0
-5105.360680644506,1.0
-6483.034945865302,1.0
-15511.26569282519,2.0
-4281.7237130554195,2.0
-14549.53715047484,2.0
-1316.1856850565146,2.0
-5031.032716930509,2.0
-17982.015222138445,2.0
-13980.84275580986,2.0
-13379.73236244552,2.0
-2581.0223057108487,1.0
-3236.2269517419845,2.0
-1592.9261180726244,2.0
-8706.879548445622,2.0
411.3035550626955,1.0
-4398.459651460805,2.0
-3788.233167604034,1.0
-4357.739640313481,2.0
-3382.6588118979016,1.0
-4631.249696172425,2.0
-2666.4213760754965,2.0
-868.0538595247272,1.0
-2756.2749675462733,2.0
-3761.451980709124,2.0
-4704.313363187632,2.0
-5573.662744476156,2.0
-15299.993362856303,2.0
-4582.087389601816,2.0
-22302.88806641531,1.0
-17776.650063005844,1.0
-10060.746262490724,1.0
-12725.395549141624,2.0
-4631.189744462416,2.0
-242.91499332771127,2.0
-2459.093374788519,1.0
-4504.357819365499,3.0
-2738.498807783721,1.0
-11276.967579239128,2.0
-4029.466916509505,2.0
-18352.9344824133,2.0
-11886.565628567421,2.0
-6510.221335148533,2.0
-2730.4155463201378,2.0
-4188.0722997467055,3.0
-14221.84008781433,1.0
-8820.291722706255,1.0
-14257.627534332754,2.0
-4219.815360165614,2.0
-4139.300882773805,1.0
-1879.038305978651,1.0
-3177.0103660553377,2.0
-13208.962545099059,2.0
-3481.4877267371558,2.0
-3880.6101731016197,1.0
-8759.46367740449,2.0
-18167.04008461287,2.0
-10209.116247998272,1.0
139.92165081726125,2.0
-5034.189452390947,2.0
-14337.578107879543,2.0
-4276.34538805985,2.0
212.5604338904741,1.0
-1623.8775705569242,1.0
-3331.1761138971387,2.0
-2829.562133613119,1.0
-2182.5510866655213,2.0
-8675.517398629148,2.0
-4774.4780169982005,2.0
-3562.5694817037192,2.0
-19406.35528130257,2.0
-3170.8883755721254,1.0
-3013.5270472589737,1.0
-4191.494046471984,1.0
-10039.088807012196,2.0
-3609.126307775975,2.0
-6658.612853795286,2.0
-6184.394471042642,2.0
-5525.849117995233,1.0
-5286.661901685646,2.0
-17545.762810910324,1.0
-13037.618623982602,2.0
-3860.45020291101,1.0
-1947.771076407553,2.0
-3821.880679850434,2.0
-4033.8220532966534,2.0
-2928.2955697845646,2.0
-12433.266373517212,2.0
-9397.956995372511,1.0
1329.652604046445,1.0
-18583.520116861873,2.0
-22620.25856849596,2.0
-13504.772645492656,1.0
-5136.672927308754,2.0
-2448.6651647528397,2.0
-10814.551198376623,1.0
-11563.849677336304,2.0
-13060.945562237672,1.0
-5721.599430379805,2.0
-9386.784345622329,2.0
-17544.200546322496,2.0
-13247.415904353094,2.0
-13797.581222011999,2.0
-2208.624036490457,2.0
-3637.44430568413,1.0
-553.122980514072,2.0
-4513.792475264114,1.0
-5909.555913120659,2.0
-18696.08956439575,2.0
-18933.843994521685,1.0
-17004.297532821718,2.0
-7725.481241581538,2.0
-5157.122309671942,2.0
-3165.7723002106914,2.0
-15800.69760466756,2.0
-3369.972266978858,2.0
-11663.431137685631,1.0
-11775.614176206076,3.0
-3254.152632338098,3.0
-7032.372958798274,2.0
-10656.604333649417,2.0
-1820.2669118055019,2.0
-10854.739285308107,1.0
-4579.116258158923,2.0
-6975.100467752489,2.0
-3764.4212464998836,2.0
-18196.281326892415,2.0
-24085.266647522694,2.0
-9975.969356578193,3.0
-13946.125253157246,1.0
-3594.5306086659657,2.0
-3412.435403179261,2.0
-1920.5432281545036,1.0
-22661.612337133127,1.0
-16103.645303283321,2.0
-15938.772514512937,2.0
-4347.232016803642,1.0
-3733.8704632101817,1.0
-8859.263512754405,1.0
-12141.727040193193,1.0
-6300.306818573049,1.0
-2648.4932821230104,2.0
-10679.973996979468,2.0
-9239.723322677459,1.0
-16791.3577309797,2.0
-22823.861873290814,2.0
-13186.479538793643,2.0
-8802.229874882709,2.0
-7658.670636159503,2.0
-6595.531431654075,2.0
-17268.572144515747,1.0
-12081.537860521004,1.0
-5973.706924229027,2.0
-7849.550064056886,1.0
-1968.1350334331964,2.0
-13469.940209967612,2.0
-15456.65520130439,2.0
-7967.224862592621,2.0
-2962.009252732327,1.0
-6754.9902278820355,2.0
-1791.4732319485477,2.0
-3412.8012355620276,1.0
-4828.371992756995,2.0
-18923.457471971156,2.0
-2197.770470545765,2.0
-6953.750272397331,1.0
-5349.394503927038,2.0
-5605.345846495333,2.0
-14435.722398005155,2.0
-5733.062566572706,1.0
-4474.810546303837,1.0
-10334.7029248391,1.0
-1510.8712845631444,1.0
-12790.326730939018,2.0
-3272.3476189074536,2.0
-10607.710860100688,2.0
-11014.808665903898,2.0
1062.6312146634991,1.0
-3386.6560517702355,2.0
-3887.464394638002,1.0
-11605.91361436924,2.0
-11230.321668238492,2.0
-15231.047896294143,1.0
-4294.286561960114,1.0
-22841.282784536746,1.0
-8799.704315900697,2.0
-6589.270323783974,1.0
-2220.1522977111927,2.0
-4012.978556841219,1.0
-12037.34832430241,2.0
-541.9320676220559,1.0
-9823.853409140462,1.0
-3742.9718560174806,2.0
-10244.74608242853,2.0
-2946.60481727522,1.0
-4300.599248881785,1.0
-18862.66045071057,1.0
-20111.281595349363,1.0
-7659.74291448884,1.0
-11633.531354487872,1.0
-1236.0082041162386,1.0
-10723.859304105903,2.0
-2639.021388416646,2.0
-1753.7876622637993,2.0
-769.3973450076228,1.0
-14168.407562569104,1.0
-985.1938808970426,2.0
-13521.259631678959,2.0
-12590.69995795591,2.0
-10968.64253664299,2.0
-2881.96372317418,2.0
-5759.309163532278,2.0
-12396.87428513591,2.0
-13617.682771088192,2.0
-3995.3758304946978,2.0
-8409.140694446804,1.0
-6755.284739920193,1.0
-12019.315630687384,2.0
-2483.8955007021414,1.0
-3269.4010388333627,1.0
-4248.954550977805,1.0
-5760.401399118893,1.0
-2345.7831647803905,1.0
-18513.01261136964,2.0
-1492.2477393337176,1.0
-4493.513663355188,2.0
-294.93957897621294,3.0
-17380.246381703935,1.0
-18135.182177878658,2.0
-14811.489816042671,2.0
-13819.379522328943,1.0
-5535.281206343437,1.0
-4201.753161352461,1.0
-1891.933182847989,2.0
-5277.758620414659,3.0
-5412.2997461962,2.0
-15386.483520029155,2.0
-1755.061237198961,2.0
-3592.979483315281,1.0
-3583.9483099002555,1.0
-7243.331070170039,2.0
-2452.159576095991,1.0
-3843.9333305874943,2.0
-7348.660407796833,2.0
-5398.64548427555,2.0
-2525.5251290677884,1.0
-2247.8010778164467,1.0
-12895.082777509297,2.0
-4045.677161796452,3.0
-13597.610148194468,2.0
-5402.20509991881,2.0
-2241.454983608095,3.0
-9495.721971191884,2.0
-6606.624004204764,2.0
-4433.764933357352,1.0
-1650.322878215451,3.0
-3246.0806558177974,2.0
-9967.714714783542,2.0
-2776.294845180247,2.0
-3184.4264581222815,2.0
-16748.47421121707,1.0
-3195.527649134048,3.0
-2652.994463093077,2.0
-2351.097946966878,2.0
-2293.996997431591,3.0
-3776.6209578819858,1.0
-7538.5466642182955,1.0
-6192.440476614371,2.0
-3545.8577909464966,2.0
-4738.635827723545,1.0
-10186.83696157037,2.0
-5324.374228150757,1.0
-1481.0347005355507,1.0
-4005.8241024169292,2.0
-5715.004280258081,3.0
-3859.2860321283833,2.0
-1993.2082592209335,1.0
-2430.8657919129323,2.0
-12389.177294597777,1.0
-19719.642243777926,1.0
-12766.935049123334,1.0
-13581.434260638425,2.0
-11010.57551958695,2.0
-3762.164839642357,1.0
-19361.08500641019,1.0
-12052.565239925161,2.0
-8055.876455009159,2.0
-16691.86899314839,2.0
-3757.2080744290997,2.0
-14724.393009067595,1.0
-17650.27822529831,2.0
-8161.274725015799,2.0
-3868.1509315470794,2.0
-2860.225689170932,1.0
-1264.0581286288216,1.0
-3292.832624382951,2.0
-3993.2293870384874,3.0
-4490.346974860507,2.0
-11054.164837765005,1.0
-5057.371420649316,1.0
-2449.564522750567,2.0
-17199.482490247243,1.0
-2991.025808759452,2.0
-4669.210382787475,2.0
-16927.361801831794,1.0
-5843.014669428846,2.0
-3690.5087075217216,2.0
-7315.478532403147,2.0
-6714.64252193057,2.0
-19358.468273959777,2.0
-5603.000253455306,2.0
-10955.653931442164,1.0
-18097.35258476755,2.0
-10401.246479376763,2.0
-1960.0152117439484,1.0
-2795.1685935445166,1.0
-2233.233310522224,3.0
-10868.800457349387,2.0
-13142.904644023045,1.0
-6454.702169406895,1.0
-2630.7719122794097,2.0
-4264.490825240422,1.0
-16455.663820519956,2.0
-2492.281474215708,2.0
-3110.3364743664642,2.0
-11223.913414780862,2.0
-3738.894932654522,2.0
-18109.55902748087,2.0
579.8158802876751,1.0
-15250.272942428674,2.0
-8101.931869487566,1.0
-2445.17639270803,1.0
-4465.167035904511,2.0
-3745.713252361049,1.0
-11482.557095433418,2.0
-11516.241555415801,2.0
-4512.883957506432,1.0
-1405.345930516225,1.0
-1576.2464316176447,1.0
-10495.713420195829,2.0
-2943.5844021038884,1.0
-15642.173384855016,2.0
-13241.856527234784,1.0
-10198.526927357783,2.0
-3574.513767305535,2.0
-6827.477291915507,2.0
-7961.984160896089,2.0
-10126.717990596379,1.0
-2632.6895831248753,2.0
-3943.175366577926,2.0
-4390.746173091369,2.0
-15269.719266527369,1.0
-12962.048556834812,1.0
-3654.379012309295,2.0
-21156.3355999435,2.0
-2423.4445940935643,1.0
-3400.785177974314,1.0
-2371.259333632661,2.0
-3738.545049828699,1.0
-2203.322043841832,1.0
-4479.20440926819,1.0
-15167.528002737048,1.0
-10643.472373671842,2.0
-19227.588470580304,2.0
-14799.1721453289,3.0
-3755.910929113239,2.0
-17922.85841994491,1.0
-6181.172194688582,2.0
-2860.50726172546,2.0
-4101.843313789838,2.0
-3913.1207266700967,1.0
-16264.234775985627,2.0
-857.4354653351766,2.0
-10233.809784437206,2.0
-1377.4099587296441,2.0
-1478.9249298973627,1.0
-3080.4100883186657,1.0
-19027.076364969653,2.0
-7802.11579229973,1.0
-6135.640984387469,2.0
-10203.576918896953,2.0
-7444.087259055192,2.0
-10427.682298590596,2.0
-2551.4864647777777,2.0
-13962.708184571633,2.0
-3630.9493475834315,1.0
-15977.527377983737,1.0
-6014.371213921775,2.0
-9853.729247368321,1.0
-787.1823843000893,2.0
-5677.241449137916,2.0
-4929.939538248952,2.0
-1317.8620047305612,2.0
-3844.51458281365,2.0
-1473.985771336655,1.0
-9565.258531096239,2.0
-22888.132845912773,1.0
-2476.8910002475823,2.0
-3077.7652559311327,2.0
-10757.45419300424,2.0
-11742.98052932841,1.0
-6190.859023948769,2.0
-2481.105832735589,1.0
-4168.830763570237,2.0
-4490.3833111778795,3.0
-3276.2678057550056,2.0
-18483.07218581131,2.0
-14854.461592243995,2.0
-2883.446412209015,1.0
-6377.894820712794,2.0
-79.27416824428656,2.0
-5587.330296406264,2.0
-4954.6475659019325,2.0
-4970.11403225349,2.0
-664.0492887419241,1.0
-6324.459840633716,1.0
-1470.3900631704346,1.0
-3849.804248007332,2.0
-5887.265894279724,2.0
-2329.7830244858706,2.0
-4551.451378940249,2.0
-13667.322616121693,2.0
-15814.438695545708,2.0
-4507.008783297353,2.0
-3660.0138294931494,2.0
-3216.207971950963,2.0
-7186.355802616832,1.0
-9511.760592975406,2.0
-17350.617094777568,1.0
-2715.7545071462755,1.0
-5851.947190368302,1.0
-3173.623561988929,2.0
-2758.592920998881,2.0
-20519.205811774173,2.0
-15000.628065099576,1.0
-15996.780834962672,2.0
-12210.683055089417,3.0
-6474.691890358332,3.0
-11853.347807905691,2.0
-1707.1623004620633,3.0
-13076.80879084099,1.0
-14508.530472821622,2.0
-9315.622322192043,2.0
-3420.2335676136518,1.0
-18122.030294775755,1.0
-16100.887605421249,2.0
-2377.7661942072264,1.0
-20999.691260721313,1.0
-17689.734203261676,2.0
-17305.48951907469,2.0
-2574.822481380237,1.0
-12958.905616452994,1.0
-17599.018427808507,1.0
-5633.042892020727,2.0
-6712.68950320907,2.0
-16884.738406858232,2.0
-7996.875601155018,2.0
-4906.1753400324615,2.0
-10183.531054071149,1.0
-2708.3107057146594,1.0
-4090.26631695737,2.0
-2896.9191774881638,1.0
-12978.694238592525,1.0
-13259.67680178814,2.0
-4054.29235849175,2.0
-624.066114577472,2.0
-8458.930668770168,1.0
-12038.068459380318,1.0
-5643.336072980343,2.0
-17225.05635714509,2.0
-1152.0123407439787,3.0
-15019.42895169032,1.0
-14543.275187073283,2.0
-3979.845955391447,2.0
-3895.323249864421,2.0
-12182.342200366005,2.0
-3886.976804821592,1.0
-2223.147019357508,2.0
-11267.125630904293,2.0
-3981.891557442739,1.0
-11276.653765600404,1.0
-1724.3778413247455,2.0
-9252.892874945279,2.0
-6684.553286026652,2.0
-2307.3309722116164,1.0
-2050.853312794703,1.0
-3780.9576128907283,2.0
-3631.968993716496,1.0
-4886.813367025894,1.0
-16221.678359268431,2.0
-10740.526462293075,1.0
-22268.38812915623,2.0
-10222.053646572109,1.0
-16902.848513353645,1.0
-16689.02253447169,2.0
-3273.6366519354583,2.0
-5946.2858061147945,1.0
-3627.670664141722,1.0
-3737.5302787580476,2.0
-4447.539683616047,2.0
-2911.828682859975,1.0
-6671.510957755454,1.0
-7569.261345891078,1.0
-2513.132192171888,1.0
-12302.663758253928,1.0
-7577.144307976973,1.0
-1453.165430239702,2.0
-17004.186534114728,1.0
-2779.6142132976493,2.0
-16073.360698699587,2.0
-13036.521448558551,1.0
-7659.885289178892,2.0
-4634.317592002062,2.0
-2712.238261555025,2.0
-19577.521252174432,1.0
-3288.369106441334,1.0
-5280.28762153949,2.0
-4688.8739601639245,2.0
-1487.7801348668927,2.0
-1852.9129803078008,2.0
-398.64107144562513,1.0
-11975.02803126369,2.0
-6127.567517563585,2.0
-4786.147510950351,2.0
-12016.423706902566,2.0
-11925.949251789816,2.0
-3245.3055140893885,1.0
-11850.580665486197,2.0
-2923.607767894453,1.0
-5360.969511716348,2.0
-2921.1116758991648,1.0
-2978.5950896136346,2.0
-19358.136115125257,1.0
-4177.766757650356,2.0
-10938.316736140636,2.0
-6936.7234422242145,2.0
-4346.239964119068,2.0
-4526.271240295962,2.0
-2888.2111018537043,1.0
-4595.016346629134,1.0
-12717.22939232424,2.0
-6534.631452190549,1.0
-19830.591797920577,1.0
-2820.874358316275,1.0
-16891.137007357585,1.0
-5591.528865068261,2.0
-5218.463723390244,1.0
-4297.629707633217,2.0
-15379.695100310426,3.0
-1567.7040985973217,2.0
-16566.00875946535,2.0
-3691.6685478916297,2.0
-6658.229582896785,2.0
-2438.1879736952665,2.0
-2788.2360782257565,1.0
-2574.7476102746186,2.0
-3718.935971245457,2.0
-12497.271092977258,3.0
-4796.640932672332,2.0
-3208.665542623443,2.0
-2052.026927443425,1.0
-3634.7892034128545,1.0
-3354.460614154872,2.0
-19175.566712730964,2.0
-3532.5001479722705,1.0
-21373.55601568712,2.0
-5009.764669654258,3.0
-6462.105784255167,1.0
-3771.930763107908,2.0
-669.6816713852277,1.0
-2839.4841363060627,2.0
-1040.9798471040504,1.0
-13659.711340893236,1.0
-15012.743369254567,1.0
-4975.462316178082,1.0
-9716.300734107415,1.0
-6708.58218515023,1.0
-12828.905847919847,2.0
-3450.907027527348,2.0
-2462.15095372044,2.0
-3460.5850477665986,2.0
-4965.70703478195,2.0
-16544.042872383816,1.0
-3978.2841962369175,2.0
-9799.372923960374,2.0
-12768.746009800194,2.0
-4932.433045674065,2.0
-2606.9746362741516,3.0
-2076.4579642966637,3.0
-2921.1911660472288,3.0
-5775.830963952374,2.0
-17214.168099541508,1.0
-20785.98186833369,1.0
-2108.4213198838097,2.0
-3006.8058140006656,2.0
-5538.972119971929,2.0
-15271.413898390285,2.0
-13697.143429152911,2.0
-3349.5278462443785,2.0
-5934.313492641392,2.0
-4028.100169578549,2.0
-6341.705179683743,1.0
-4470.232574416354,2.0
-3923.5775225776633,1.0
-4339.261662561848,2.0
-2759.3251046788173,3.0
-8831.649229559347,2.0
-10138.037770961304,1.0
-10465.24718213814,2.0
-14279.165541873928,1.0
-10806.892268572643,2.0
-7724.3292974411615,2.0
-4762.528616191194,1.0
-1437.1031434924807,2.0
-13703.09983552956,2.0
-15504.356166998277,1.0
-4264.4325461390445,2.0
-3883.2542222447837,1.0
-2845.508709338541,2.0
-6055.931118818822,2.0
-10965.363538177719,2.0
-2636.522480820587,2.0
-7374.322584005473,1.0
-11140.405763941504,2.0
-9624.384824025412,1.0
-14324.279787423338,1.0
-4298.539969740532,2.0
